Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
36	5	0	0.9	-8.92158959e-10	-1.39987168e-09	-2.19722776e-08	3.09290719e-10	3.56951284e-09	0	0	0	0	0	3
37	5	0	0.925	-1.01092183e-09	-1.44134878e-09	-2.19722776e-08	3.09290719e-10	3.49044703e-09	0	0	0	0	0	3
38	5	0	0.95	2.64889518e-10	-1.42809774e-09	-2.19722776e-08	3.09290719e-10	3.36665918e-09	0	0	0	0	0	3
39	5	0	0.975	5.21158877e-10	-1.38689625e-09	-2.19722776e-08	5.21158877e-10	3.25350217e-09	0	0	0	0	0	3
40	5	0	1	-1.08927665e-09	-1.42446859e-09	-2.19722776e-08	5.21158877e-10	1.560028e-09	1.62844315e-05	0	0	0	0	3
41	5	0	1.025	9.02391616e-10	-1.36377229e-09	-2.19722776e-08	9.02391616e-10	1.37797581e-09	1.62844314e-05	0	0	0	0	3
42	5	0	1.05	-7.37202601e-10	-1.38881067e-09	-2.19722776e-08	9.02391616e-10	1.37797581e-09	1.5985156e-05	0	0	0	0	3
43	5	0	1.075	1.04653684e-10	-1.3514651e-09	-2.19722776e-08	9.02391616e-10	1.37797581e-09	1.59890576e-05	0	0	0	0	3
44	5	0	1.1	-5.00181856e-10	-1.31092781e-09	-2.19722776e-08	9.02391616e-10	1.37797581e-09	1.59917803e-05	0	0	0	0	3
45	6	0	1.125	3.67549817e-10	-1.28367863e-09	-2.19722776e-08	9.02391616e-10	1.37797581e-09	1.59921181e-05	0	0	0	0	3
46	6	0	1.15	-4.31166247e-11	-1.27229854e-09	-2.19722776e-08	9.02391616e-10	1.37797581e-09	1.59941235e-05	0	0	0	0	3
47	6	0	1.175	7.07558033e-10	-1.23984507e-09	-2.19722776e-08	9.02391616e-10	1.37797581e-09	1.59940806e-05	0	0	0	0	3
48	6	0	1.2	1.00034215e-09	-1.20005072e-09	-2.19722776e-08	1.00034215e-09	1.37095583e-09	1.59937099e-05	0	0	0	0	3
49	6	0	1.225	2.18088113e-09	-1.1031301e-09	-2.19722776e-08	2.18088113e-09	1.37050581e-09	1.59940962e-05	0	0	0	0	3
50	6	0	1.25	-1.56765976e-09	-1.17245805e-09	-2.19722776e-08	2.18088113e-09	1.37050581e-09	1.59946123e-05	0	0	0	0	3
51	6	0	1.275	-1.88009676e-10	-1.19613903e-09	-2.19722776e-08	2.18088113e-09	1.35677069e-09	1.59953761e-05	0	0	0	0	3
52	6	0	1.3	-8.91581236e-10	-1.22881042e-09	-2.19722776e-08	2.18088113e-09	1.34147583e-09	1.59949389e-05	0	0	0	0	3
