Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
50	6	0	1.25	293.199974	293.199946	293.199903	293.199974	6.72267029e-05	1.47695763e-05	0	0	0	0	3
51	6	0	1.275	293.199975	293.19995	293.199908	293.199975	6.67483661e-05	1.48394326e-05	0	0	0	0	3
52	6	0	1.3	293.199976	293.199953	293.199913	293.199976	6.25709032e-05	1.48936795e-05	0	0	0	0	3
53	6	0	1.325	293.199976	293.199956	293.199918	293.199976	5.86049483e-05	1.4935828e-05	0	0	0	0	3
54	6	0	1.35	293.199976	293.199959	293.199922	293.199976	5.47081601e-05	1.49669198e-05	0	0	0	0	3
55	6	0	1.375	293.199977	293.199961	293.199926	293.199977	5.09989687e-05	1.49893812e-05	0	0	0	0	3
56	6	0	1.4	293.199977	293.199964	293.199931	293.199977	4.55190087e-05	1.49992868e-05	0	0	0	0	3
57	7	0	1.425	293.199977	293.199966	293.199937	293.199977	4.05229834e-05	1.4999448e-05	0	0	0	0	3
58	7	0	1.45	293.199977	293.199968	293.199942	293.199977	3.58941235e-05	1.49908601e-05	0	0	0	0	3
59	7	0	1.475	293.199978	293.199969	293.199946	293.199978	3.16869809e-05	1.49749773e-05	0	0	0	0	3
60	7	0	1.5	293.199978	293.199971	293.19995	293.199978	2.77802052e-05	1.49519946e-05	0	0	0	0	3
61	7	0	1.525	293.199978	293.199972	293.199955	293.199978	2.29895861e-05	1.49183901e-05	0	0	0	0	3
62	7	0	1.55	293.199978	293.199973	293.199959	293.199978	1.89366548e-05	1.487433e-05	0	0	0	0	3
63	7	0	1.575	293.199978	293.199974	293.199963	293.199978	1.55517367e-05	1.48212306e-05	0	0	0	0	3
64	7	0	1.6	293.199978	293.199975	293.199966	293.199978	1.27543667e-05	1.47594781e-05	0	0	0	0	3
65	7	0	1.625	293.199978	293.199976	293.199968	293.199978	1.04908927e-05	1.46901881e-05	0	0	0	0	3
66	7	0	1.65	293.199979	293.199976	293.19997	293.199979	8.70833401e-06	1.46070552e-05	0	0	0	0	3
67	7	0	1.675	293.199979	293.199977	293.199971	293.199979	7.30004928e-06	1.45120339e-05	0	0	0	0	3
68	8	0	1.7	293.199979	293.199977	293.199973	293.199979	6.13880258e-06	1.44063953e-05	0	0	0	0	3
69	8	0	1.725	293.199979	293.199977	293.199974	293.199979	5.29471026e-06	1.42918688e-05	0	0	0	0	3
70	8	0	1.75	293.199979	293.199977	293.199974	293.199979	4.59754017e-06	1.4169103e-05	0	0	0	0	3
71	8	0	1.775	293.199979	293.199978	293.199975	293.199979	3.96746151e-06	1.4032419e-05	0	0	0	0	3
72	8	0	1.8	293.199979	293.199978	293.199976	293.199979	3.50499039e-06	1.3883913e-05	0	0	0	0	3
73	8	0	1.825	293.199979	293.199978	293.199976	293.199979	3.13866127e-06	1.37259691e-05	0	0	0	0	3
74	8	0	1.85	293.199979	293.199978	293.199976	293.199979	2.86483737e-06	1.35600881e-05	0	0	0	0	3
75	8	0	1.875	293.199979	293.199978	293.199977	293.199979	2.61063741e-06	1.33877816e-05	0	0	0	0	3
