Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
30	4	0	0.75	0.511501328	0.511130424	0.509262203	0.511632593	0.00237039024	0	0	0	0	0	3
31	4	0	0.775	0.511504194	0.511242523	0.509760056	0.511632593	0.00187253692	0	0	0	0	0	3
32	4	0	0.8	0.511451177	0.51132708	0.510057175	0.511632593	0.001575418	0	0	0	0	0	3
33	4	0	0.825	0.511523549	0.511400398	0.510470737	0.511632593	0.00116185617	0	0	0	0	0	3
34	4	0	0.85	0.51150599	0.511452161	0.510712917	0.511632593	0.00091967625	0	0	0	0	0	3
35	4	0	0.875	0.511589522	0.511495991	0.511032015	0.511632593	0.000600578302	0	0	0	0	0	3
36	4	0	0.9	0.511557964	0.511522289	0.511201619	0.511632593	0.000430974067	0	0	0	0	0	3
37	5	0	0.925	0.511608542	0.511542635	0.511368635	0.511632593	0.000263957943	0	0	0	0	0	3
38	5	0	0.95	0.511596878	0.511554047	0.511451177	0.511632593	0.000181416111	0	0	0	0	0	3
39	5	0	0.975	0.511585719	0.511559556	0.511451177	0.511632593	0.000181416111	0	0	0	0	0	3
40	5	0	1	0.511561723	0.51156008	0.511451177	0.511632593	0.000181416111	0.00146433549	0	100	0	0	3
41	5	0	1.025	0.511590989	0.511558	0.511451177	0.511630173	0.000178996032	0.00146433549	0	100	0	0	3
42	5	0	1.05	0.511572593	0.511555179	0.511451177	0.511630173	0.000178996032	0.00146433549	0	100	0	0	3
43	5	0	1.075	0.511569484	0.511552144	0.511451177	0.511619401	0.000168224238	0.00146433549	0	100	0	0	3
44	5	0	1.1	0.511651195	0.511556861	0.511451177	0.511651195	0.000200017942	0.00146433549	0	100	0	0	3
45	5	0	1.125	0.511564696	0.511556152	0.511451177	0.511651195	0.000200017942	0.00146433549	0	100	0	0	3
46	5	0	1.15	0.511599608	0.51155521	0.511451177	0.511651195	0.000200017942	0.00146433549	0	100	0	0	3
47	6	0	1.175	0.511591423	0.511556809	0.511451177	0.511651195	0.000200017942	0.00146433549	0	100	0	0	3
48	6	0	1.2	0.511587119	0.511558911	0.511451177	0.511651195	0.000200017942	0.00146433549	0	100	0	0	3
49	6	0	1.225	0.511619638	0.511565577	0.511451177	0.511651195	0.000200017942	0.00146433549	0	100	0	0	3
50	6	0	1.25	0.51165812	0.511571021	0.511451177	0.51165812	0.000206943377	0.00146433549	0	100	0	0	3
51	6	0	1.275	0.511617302	0.511576544	0.511451177	0.51165812	0.000206943377	0.00146433549	0	100	0	0	3
52	6	0	1.3	0.511621136	0.511582113	0.511451177	0.51165812	0.000206943377	0.00146433549	0	100	0	0	3
